"city","state","latitude","longitude"
"Indianapolis","IN",39.65,-85.98
"Indianapolis","IN",39.9,-86.18
"Indianapolis","IN",39.9,-86.23
"Indianapolis","IN",39.9,-86.29
"Indianapolis","IN",39.78,-86.13
"Bonner Springs","KS",39.07,-94.9
"Kansas City","KS",39.12,-94.63
"Kansas City","KS",39.11,-94.67
"Kansas City","KS",39.06,-94.62
"Kansas City","KS",39.14,-94.67
"Kansas City","KS",39.08,-94.63
"Kansas City","KS",39.07,-94.69
"Kansas City","KS",39.16,-94.8
"Kansas City","KS",39.08,-94.79
"Kansas City","KS",39.12,-94.77
"Kansas City","KS",39.14,-94.62
"Kansas City","KS",39.11,-94.61
"Shawnee Mission","KS",39.01,-94.74
"Crestwood","KY",38.34,-85.46
"Fisherville","KY",38.18,-85.43
"Mount Washington","KY",38.05,-85.55
"Prospect","KY",38.35,-85.6
"Brooks","KY",38.06,-85.74
"Fairdale","KY",38.11,-85.75
"West Point","KY",38,-85.94
"Louisville","KY",38.25,-85.75
"Louisville","KY",38.25,-85.77
"Louisville","KY",38.24,-85.73
"Louisville","KY",38.22,-85.68
"Louisville","KY",38.25,-85.7
"Louisville","KY",38.26,-85.65
"Louisville","KY",38.22,-85.76
"Louisville","KY",38.19,-85.75
"Louisville","KY",38.23,-85.79
"Louisville","KY",38.24,-85.81
"Louisville","KY",38.27,-85.8
"Louisville","KY",38.19,-85.71
"Louisville","KY",38.16,-85.78
"Louisville","KY",38.19,-85.78
"Louisville","KY",38.19,-85.83
"Louisville","KY",38.22,-85.74
"Louisville","KY",38.19,-85.66
"Louisville","KY",38.14,-85.68
"Louisville","KY",38.21,-85.62
"Louisville","KY",38.27,-85.61
"Louisville","KY",38.26,-85.56
"Louisville","KY",38.14,-85.63
"Louisville","KY",38.09,-85.67
"Louisville","KY",38.31,-85.58
"Louisville","KY",38.28,-85.59
"Louisville","KY",38.24,-85.54
"Louisville","KY",38.27,-85.48
"Louisville","KY",38.14,-85.86
"Louisville","KY",38.1,-85.86
"Louisville","KY",38.15,-85.59
"Louisville","KY",38.19,-85.55
"Ashby","MA",42.67,-71.81
"Ayer","MA",42.55,-71.59
"Ayer","MA",42.55,-71.59
"Groton","MA",42.61,-71.56
"Littleton","MA",42.54,-71.49
"Pepperell","MA",42.67,-71.59
"Shirley","MA",42.56,-71.65
"Townsend","MA",42.66,-71.69
"West Townsend","MA",42.67,-71.75
"Framingham","MA",42.32,-71.42
"Framingham","MA",42.28,-71.42
"Village Of Nagog Woods","MA",42.52,-71.43
"Boxborough","MA",42.49,-71.51
"Acton","MA",42.48,-71.44
"Ashland","MA",42.26,-71.46
"Bedford","MA",42.5,-71.28
"Hanscom AFB","MA",42.46,-71.28
"Carlisle","MA",42.53,-71.35
"Concord","MA",42.46,-71.37
"Holliston","MA",42.2,-71.44
"Hopkinton","MA",42.22,-71.53
"Hudson","MA",42.39,-71.56
"Marlborough","MA",42.35,-71.55
"Maynard","MA",42.43,-71.46
"Natick","MA",42.29,-71.35
"Sherborn","MA",42.23,-71.37
"Lincoln","MA",42.43,-71.3
"Stow","MA",42.42,-71.51
"Sudbury","MA",42.39,-71.43
"Wayland","MA",42.35,-71.36
"Woburn","MA",42.48,-71.15
"Burlington","MA",42.51,-71.2
"Billerica","MA",42.55,-71.25
"Chelmsford","MA",42.6,-71.35
"Dracut","MA",42.68,-71.32
"Dunstable","MA",42.67,-71.5
"Lowell","MA",42.66,-71.31
"Lowell","MA",42.63,-71.33
"Lowell","MA",42.63,-71.3
"Lowell","MA",42.65,-71.33
"North Billerica","MA",42.57,-71.29
"North Chelmsford","MA",42.63,-71.39
"North Reading","MA",42.58,-71.1
"Reading","MA",42.53,-71.11
"Tewksbury","MA",42.6,-71.22
"Tyngsboro","MA",42.67,-71.42
"Wakefield","MA",42.5,-71.07
"Westford","MA",42.59,-71.44
"Wilmington","MA",42.56,-71.17
"Winchester","MA",42.45,-71.14
"Cambridge","MA",42.38,-71.13
"Cambridge","MA",42.36,-71.1
"Cambridge","MA",42.39,-71.13
"Cambridge","MA",42.37,-71.08
"Cambridge","MA",42.36,-71.08
"Somerville","MA",42.38,-71.1
"Somerville","MA",42.4,-71.12
"Somerville","MA",42.39,-71.09
"Malden","MA",42.43,-71.06
"Everett","MA",42.41,-71.05
"Medford","MA",42.42,-71.11
"Melrose","MA",42.46,-71.06
"Stoneham","MA",42.48,-71.1
"Lexington","MA",42.45,-71.22
"Lexington","MA",42.44,-71.24
"Waltham","MA",42.39,-71.25
"Waltham","MA",42.39,-71.22
"Waltham","MA",42.37,-71.24
"Newton","MA",42.35,-71.19
"Newton Center","MA",42.32,-71.19
"Newtonville","MA",42.35,-71.21
"Newton Highlands","MA",42.32,-71.21
"Newton Lower Falls","MA",42.33,-71.26
"Newton Upper Falls","MA",42.31,-71.22
"West Newton","MA",42.35,-71.23
"Auburndale","MA",42.35,-71.25
"Chestnut Hill","MA",42.32,-71.17
"Waban","MA",42.33,-71.23
"Watertown","MA",42.37,-71.18
"Arlington","MA",42.42,-71.16
"Arlington","MA",42.42,-71.18
"Belmont","MA",42.39,-71.17
"Weston","MA",42.36,-71.29
"Boston","MA",42.36,-71.06
"Boston","MA",42.36,-71.05
"Boston","MA",42.36,-71.05
"Boston","MA",42.35,-71.06
"Boston","MA",42.37,-71.06
"Boston","MA",42.36,-71.07
"Boston","MA",42.34,-71.09
"Boston","MA",42.35,-71.07
"Boston","MA",42.34,-71.07
"Boston","MA",42.32,-71.08
"Boston","MA",42.33,-71.1
"Boston","MA",42.31,-71.08
"Boston","MA",42.3,-71.05
"Boston","MA",42.29,-71.07
"Boston","MA",42.32,-71.06
"Mattapan","MA",42.27,-71.09
"Boston","MA",42.33,-71.05
"Boston","MA",42.38,-71.03
"Charlestown","MA",42.38,-71.06
"Jamaica Plain","MA",42.31,-71.11
"Roslindale","MA",42.28,-71.13
"West Roxbury","MA",42.28,-71.16
"Boston","MA",42.34,-70.92
"Allston","MA",42.36,-71.13
"Brighton","MA",42.35,-71.15
"Hyde Park","MA",42.25,-71.13
"Chelsea","MA",42.4,-71.03
"Revere","MA",42.42,-71.01
"Winthrop","MA",42.37,-70.98
"Boston","MA",42.37,-71.12
"Boston","MA",42.35,-71.08
"Boston","MA",42.36,-71.06
"Boston","MA",42.35,-71.04
"Boston","MA",42.35,-71.1
"Boston","MA",42.37,-71.06
"Boston","MA",42.34,-70.92
"Boston","MA",42.34,-70.92
"Baldwin","MD",39.51,-76.49
"Cockeysville","MD",39.48,-76.64
"Hunt Valley","MD",39.49,-76.66
"Ellicott City","MD",39.25,-76.8
"Fork","MD",39.47,-76.45
"Freeland","MD",39.7,-76.71
"Glen Arm","MD",39.45,-76.5
"Hampstead","MD",39.61,-76.85
"Hydes","MD",39.47,-76.46
"Kingsville","MD",39.44,-76.41
"Lutherville Timonium","MD",39.44,-76.64
"Manchester","MD",39.69,-76.85
"Marriottsville","MD",39.36,-76.91
"Monkton","MD",39.58,-76.59
"Owings Mills","MD",39.42,-76.78
"Parkton","MD",39.66,-76.66
"Perry Hall","MD",39.4,-76.45
"Phoenix","MD",39.5,-76.57
"Randallstown","MD",39.38,-76.8
"Reisterstown","MD",39.47,-76.81
"Sparks Glencoe","MD",39.54,-76.67
"Upperco","MD",39.57,-76.82
"Upper Falls","MD",39.44,-76.39
"White Hall","MD",39.66,-76.57
"White Marsh","MD",39.39,-76.41
"Woodstock","MD",39.34,-76.85
"Towson","MD",39.41,-76.63
"Baltimore","MD",39.34,-76.54
"Gwynn Oak","MD",39.32,-76.72
"Pikesville","MD",39.38,-76.73
"Baltimore","MD",39.37,-76.67
"Baltimore","MD",39.35,-76.63
"Baltimore","MD",39.36,-76.61
"Baltimore","MD",39.35,-76.68
"Sparrows Point","MD",39.23,-76.45
"Middle River","MD",39.34,-76.42
"Essex","MD",39.31,-76.45
"Dundalk","MD",39.26,-76.51
"Baltimore","MD",39.28,-76.56
"Halethorpe","MD",39.24,-76.68
"Catonsville","MD",39.28,-76.74
"Baltimore","MD",39.28,-76.69
"Parkville","MD",39.39,-76.54
"Nottingham","MD",39.39,-76.49
"Rosedale","MD",39.33,-76.5
"Baltimore","MD",39.36,-76.59
"Windsor Mill","MD",39.34,-76.76
"Baltimore","MD",39.28,-76.62
"Baltimore","MD",39.28,-76.62
"Towson","MD",39.4,-76.58
"Baltimore","MD",39.3,-76.62
"Baltimore","MD",39.3,-76.61
"Baltimore","MD",39.3,-76.57
"Baltimore","MD",39.33,-76.63
"Baltimore","MD",39.31,-76.58
"Baltimore","MD",39.35,-76.56
"Baltimore","MD",39.31,-76.67
"Baltimore","MD",39.31,-76.64
"Baltimore","MD",39.33,-76.61
"Baltimore","MD",39.29,-76.65
"Brooklyn","MD",39.23,-76.61
"Curtis Bay","MD",39.21,-76.57
"Baltimore","MD",39.27,-76.63
"Baltimore","MD",39.29,-76.59
"Baltimore","MD",39.28,-76.62
"Annapolis Junction","MD",39.13,-76.79
"Laurel","MD",39.13,-76.86
"Fulton","MD",39.15,-76.94
"Savage","MD",39.14,-76.82
"Highland","MD",39.17,-76.96
"Jessup","MD",39.14,-76.79
"Brookeville","MD",39.18,-77.06
"Clarksville","MD",39.2,-76.94
"Dayton","MD",39.24,-77
"Ellicott City","MD",39.28,-76.86
"Columbia","MD",39.22,-76.88
"Columbia","MD",39.21,-76.83
"Columbia","MD",39.18,-76.85
"Elkridge","MD",39.2,-76.75
"Hanover","MD",39.17,-76.72
"Cooksville","MD",39.32,-77.02
"Glenelg","MD",39.27,-77
"Glenwood","MD",39.28,-77.02
"Mount Airy","MD",39.38,-77.16
"Sykesville","MD",39.4,-76.97
"West Friendship","MD",39.3,-76.98
"Woodbine","MD",39.34,-77.06
"Waldorf","MD",38.63,-76.86
"Accokeek","MD",38.67,-77.02
"Aquasco","MD",38.56,-76.69
"Brandywine","MD",38.68,-76.82
"Cheltenham","MD",38.75,-76.83
"Beltsville","MD",39.04,-76.91
"Lanham","MD",38.96,-76.85
"Laurel","MD",39.1,-76.87
"Laurel","MD",39.06,-76.84
"Bladensburg","MD",38.94,-76.93
"Mount Rainier","MD",38.94,-76.96
"Bowie","MD",38.98,-76.74
"Bowie","MD",38.93,-76.72
"Bowie","MD",38.99,-76.79
"Bowie","MD",38.92,-76.79
"Brentwood","MD",38.94,-76.95
"Clinton","MD",38.75,-76.9
"Riverdale","MD",38.96,-76.92
"College Park","MD",39,-76.93
"Capitol Heights","MD",38.89,-76.91
"Fort Washington","MD",38.76,-76.99
"Oxon Hill","MD",38.81,-76.99
"Suitland","MD",38.84,-76.91
"District Heights","MD",38.86,-76.89
"Temple Hills","MD",38.82,-76.94
"Andrews Air Force Base","MD",38.82,-76.88
"Glenn Dale","MD",38.98,-76.82
"Greenbelt","MD",39,-76.88
"Upper Marlboro","MD",38.79,-76.78
"Upper Marlboro","MD",38.89,-76.81
"Hyattsville","MD",38.95,-76.94
"Hyattsville","MD",38.96,-76.96
"Hyattsville","MD",38.99,-76.97
"Hyattsville","MD",38.95,-76.89
"Hyattsville","MD",38.92,-76.89
"Silver Spring","MD",39.01,-76.98
"Silver Spring","MD",39.07,-76.98
"Takoma Park","MD",38.98,-77
"Allen Park","MI",42.25,-83.21
"Belleville","MI",42.19,-83.49
"Dearborn","MI",42.31,-83.16
"Melvindale","MI",42.28,-83.18
"Dearborn","MI",42.29,-83.25
"Dearborn Heights","MI",42.28,-83.26
"Dearborn","MI",42.33,-83.18
"Dearborn Heights","MI",42.34,-83.28
"Dearborn","MI",42.32,-83.27
"Flat Rock","MI",42.11,-83.29
"Garden City","MI",42.32,-83.34
"Grosse Ile","MI",42.13,-83.16
"Inkster","MI",42.29,-83.31
"Lincoln Park","MI",42.24,-83.18
"Livonia","MI",42.37,-83.37
"Livonia","MI",42.43,-83.36
"Livonia","MI",42.4,-83.37
"New Boston","MI",42.13,-83.39
"Newport","MI",41.99,-83.3
"Northville","MI",42.43,-83.49
"South Monroe","MI",41.89,-83.42
"Plymouth","MI",42.37,-83.49
"Rockwood","MI",42.07,-83.22
"Romulus","MI",42.21,-83.37
"Taylor","MI",42.23,-83.26
"Trenton","MI",42.14,-83.21
"Wayne","MI",42.28,-83.38
"Westland","MI",42.34,-83.38
"Westland","MI",42.29,-83.37
"Canton","MI",42.33,-83.48
"Canton","MI",42.29,-83.47
"Wyandotte","MI",42.2,-83.17
"Wyandotte","MI",42.2,-83.17
"Southgate","MI",42.21,-83.2
"Detroit","MI",42.34,-83.06
"Detroit","MI",42.38,-83.08
"Highland Park","MI",42.42,-83.1
"Detroit","MI",42.37,-83.14
"Detroit","MI",42.43,-82.98
"Detroit","MI",42.38,-83.11
"Detroit","MI",42.35,-83.02
"Detroit","MI",42.35,-83.09
"Detroit","MI",42.31,-83.11
"Detroit","MI",42.34,-83.13
"Detroit","MI",42.38,-83.04
"Hamtramck","MI",42.41,-83.06
"Detroit","MI",42.4,-83
"Detroit","MI",42.37,-82.99
"Detroit","MI",42.38,-82.95
"Detroit","MI",42.33,-83.08
"Detroit","MI",42.28,-83.16
"River Rouge","MI",42.27,-83.14
"Detroit","MI",42.43,-83.25
"Detroit","MI",42.43,-83.15
"Detroit","MI",42.39,-83.24
"Detroit","MI",42.41,-82.94
"Harper Woods","MI",42.44,-82.93
"Detroit","MI",42.33,-83.05
"Detroit","MI",42.39,-83.19
"Detroit","MI",42.36,-83.22
"Ecorse","MI",42.25,-83.15
"Grosse Pointe","MI",42.39,-82.92
"Detroit","MI",42.24,-83.15
"Detroit","MI",42.43,-83.04
"Detroit","MI",42.43,-83.2
"Grosse Pointe","MI",42.43,-82.9
"Detroit","MI",42.4,-83.14
"Redford","MI",42.38,-83.29
"Redford","MI",42.43,-83.3
"Detroit","MI",42.21,-83.35
"Detroit","MI",42.24,-83.15
"Excelsior Springs","MO",39.34,-94.23
"Holt","MO",39.45,-94.35
"Kearney","MO",39.37,-94.36
"Lawson","MO",39.44,-94.17
"Liberty","MO",39.25,-94.42
"Orrick","MO",39.22,-94.14
"Smithville","MO",39.39,-94.57
"Kansas City","MO",39.15,-94.57
"Kansas City","MO",39.17,-94.53
"Kansas City","MO",39.21,-94.57
"Kansas City","MO",39.2,-94.52
"Kansas City","MO",39.28,-94.57
"Kansas City","MO",39.28,-94.51
"Kansas City","MO",39.28,-94.47
"Kansas City","MO",39.23,-94.48
"Kansas City","MO",39.16,-94.47
"Kansas City","MO",39.34,-94.62
"Kansas City","MO",39.32,-94.58
"Kansas City","MO",39.32,-94.51
"Kansas City","MO",39.32,-94.49
"Trimble","MO",39.47,-94.55
"Blue Springs","MO",39.02,-94.26
"Blue Springs","MO",39.02,-94.3
"Buckner","MO",39.12,-94.21
"Grain Valley","MO",39.01,-94.21
"Grandview","MO",38.88,-94.53
"Greenwood","MO",38.84,-94.34
"Independence","MO",39.1,-94.41
"Independence","MO",39.08,-94.45
"Independence","MO",39.11,-94.47
"Independence","MO",39.11,-94.44
"Independence","MO",39.05,-94.41
"Independence","MO",39.12,-94.35
"Independence","MO",39.07,-94.35
"Independence","MO",39.15,-94.35
"Kingsville","MO",38.77,-94.1
"Lees Summit","MO",38.91,-94.36
"Lees Summit","MO",38.99,-94.36
"Lone Jack","MO",38.9,-94.15
"Oak Grove","MO",39,-94.14
"Pleasant Hill","MO",38.78,-94.26
"Lees Summit","MO",38.91,-94.4
"Lees Summit","MO",38.85,-94.4
"Raymore","MO",38.8,-94.45
"Lees Summit","MO",38.93,-94.32
"Sibley","MO",39.15,-94.18
"Kansas City","MO",39.1,-94.6
"Kansas City","MO",39.09,-94.6
"Kansas City","MO",39.1,-94.59
"Kansas City","MO",39.1,-94.57
"Kansas City","MO",39.08,-94.58
"Kansas City","MO",39.07,-94.57
"Kansas City","MO",39.03,-94.57
"Kansas City","MO",39.06,-94.59
"Kansas City","MO",39.04,-94.6
"Kansas City","MO",39.01,-94.59
"Kansas City","MO",38.97,-94.6
"Kansas City","MO",39.13,-94.53
"Kansas City","MO",39.11,-94.52
"Kansas City","MO",39.11,-94.54
"Kansas City","MO",39.1,-94.5
"Kansas City","MO",39.09,-94.5
"Kansas City","MO",39.09,-94.54
"Kansas City","MO",39.07,-94.54
"Kansas City","MO",39.05,-94.5
"Kansas City","MO",39.03,-94.55
"Kansas City","MO",38.97,-94.58
"Kansas City","MO",38.99,-94.55
"Kansas City","MO",39.01,-94.46
"Kansas City","MO",38.93,-94.5
"Kansas City","MO",39.02,-94.4
"Kansas City","MO",38.93,-94.54
"Kansas City","MO",38.97,-94.47
"Kansas City","MO",38.96,-94.41
"Kansas City","MO",38.9,-94.6
"Kansas City","MO",38.9,-94.57
"Kansas City","MO",38.85,-94.55
"Kansas City","MO",38.87,-94.47
"Kansas City","MO",38.95,-94.52
"Chilhowee","MO",38.58,-93.82
"Sheldon","MO",37.67,-94.26
"Camden Point","MO",39.45,-94.74
"Platte City","MO",39.36,-94.79
"Weston","MO",39.45,-94.9
"Riverside","MO",39.17,-94.62
"Kansas City","MO",39.22,-94.63
"Kansas City","MO",39.22,-94.7
"Kansas City","MO",39.28,-94.71
"Kansas City","MO",39.26,-94.63
"Kansas City","MO",39.32,-94.68
"Dearborn","MO",39.53,-94.77
"Edgerton","MO",39.49,-94.63
"Rushville","MO",39.54,-95.03
"Chesterfield","MO",38.65,-90.63
"Ballwin","MO",38.6,-90.55
"Chesterfield","MO",38.65,-90.54
"Ballwin","MO",38.58,-90.53
"Eureka","MO",38.49,-90.61
"Fenton","MO",38.5,-90.46
"Florissant","MO",38.8,-90.34
"Florissant","MO",38.8,-90.29
"Florissant","MO",38.83,-90.29
"Glencoe","MO",38.58,-90.67
"Grover","MO",38.58,-90.62
"Hazelwood","MO",38.78,-90.37
"Maryland Heights","MO",38.73,-90.44
"Bridgeton","MO",38.76,-90.42
"Earth City","MO",38.64,-90.43
"High Ridge","MO",38.47,-90.53
"Pacific","MO",38.48,-90.74
"Saint Ann","MO",38.73,-90.39
"Valley Park","MO",38.55,-90.49
"Saint Louis","MO",38.65,-90.33
"Saint Louis","MO",38.7,-90.36
"Saint Louis","MO",38.63,-90.33
"Saint Louis","MO",38.59,-90.35
"Saint Louis","MO",38.69,-90.26
"Saint Louis","MO",38.71,-90.3
"Saint Louis","MO",38.58,-90.41
"Saint Louis","MO",38.55,-90.33
"Saint Louis","MO",38.65,-90.38
"Saint Louis","MO",38.52,-90.29
"Saint Louis","MO",38.55,-90.38
"Saint Louis","MO",38.54,-90.4
"Saint Louis","MO",38.5,-90.37
"Saint Louis","MO",38.47,-90.32
"Saint Louis","MO",38.66,-90.32
"Saint Louis","MO",38.62,-90.44
"Saint Louis","MO",38.68,-90.37
"Saint Louis","MO",38.68,-90.3
"Saint Louis","MO",38.74,-90.34
"Saint Louis","MO",38.75,-90.3
"Saint Louis","MO",38.74,-90.26
"Saint Louis","MO",38.75,-90.22
"Saint Louis","MO",38.79,-90.21
"Saint Louis","MO",38.74,-90.32
"Saint Louis","MO",38.66,-90.45
"Saint Louis","MO",38.61,-90.32
"Saint Louis","MO",38.62,-90.35
"Saint Louis","MO",38.69,-90.45
"Saint Louis","MO",38.63,-90.19
"Saint Louis","MO",38.64,-90.19
"Saint Louis","MO",38.63,-90.21
"Saint Louis","MO",38.61,-90.21
"Saint Louis","MO",38.64,-90.21
"Saint Louis","MO",38.66,-90.21
"Saint Louis","MO",38.65,-90.25
"Saint Louis","MO",38.59,-90.29
"Saint Louis","MO",38.62,-90.26
"Saint Louis","MO",38.56,-90.25
"Saint Louis","MO",38.66,-90.28
"Saint Louis","MO",38.66,-90.24
"Saint Louis","MO",38.68,-90.24
"Saint Louis","MO",38.58,-90.26
"Saint Louis","MO",38.59,-90.23
"Saint Louis","MO",38.61,-90.29
"Saint Louis","MO",38.69,-90.22
"Saint Louis","MO",38.65,-90.24
"Saint Paul","MN",44.88,-93.2
"Hopkins","MN",44.95,-93.43
"Osseo","MN",45.1,-93.49
"Champlin","MN",45.17,-93.38
"Dayton","MN",45.22,-93.48
"Delano","MN",45.03,-93.8
"Excelsior","MN",44.9,-93.58
"Hamel","MN",45.07,-93.56
"Hanover","MN",45.16,-93.66
"Hopkins","MN",44.92,-93.41
"Eden Prairie","MN",44.87,-93.43
"Minnetonka","MN",44.92,-93.48
"Eden Prairie","MN",44.88,-93.49
"Eden Prairie","MN",44.83,-93.46
"Long Lake","MN",44.99,-93.58
"Loretto","MN",45.09,-93.65
"Maple Plain","MN",45,-93.69
"Mound","MN",44.93,-93.66
"Osseo","MN",45.12,-93.43
"Rockford","MN",45.09,-93.74
"Rogers","MN",45.2,-93.57
"Saint Bonifacius","MN",44.91,-93.74
"Spring Park","MN",44.94,-93.63
"Waconia","MN",44.85,-93.79
"Watertown","MN",44.96,-93.84
"Wayzata","MN",44.96,-93.53
"Minneapolis","MN",44.98,-93.27
"Minneapolis","MN",44.98,-93.27
"Minneapolis","MN",44.97,-93.29
"Minneapolis","MN",44.96,-93.26
"Minneapolis","MN",44.97,-93.3
"Minneapolis","MN",44.94,-93.22
"Minneapolis","MN",44.93,-93.25
"Minneapolis","MN",44.95,-93.29
"Minneapolis","MN",44.92,-93.28
"Minneapolis","MN",44.91,-93.32
"Minneapolis","MN",45,-93.3
"Minneapolis","MN",45.03,-93.3
"Minneapolis","MN",45,-93.25
"Minneapolis","MN",44.98,-93.23
"Minneapolis","MN",44.97,-93.26
"Minneapolis","MN",44.95,-93.34
"Minneapolis","MN",44.91,-93.24
"Minneapolis","MN",45.02,-93.24
"Minneapolis","MN",44.9,-93.29
"Minneapolis","MN",44.84,-93.28
"Minneapolis","MN",45.05,-93.25
"Minneapolis","MN",45.01,-93.34
"Minneapolis","MN",44.88,-93.28
"Minneapolis","MN",44.9,-93.34
"Minneapolis","MN",44.85,-93.24
"Minneapolis","MN",44.95,-93.38
"Minneapolis","MN",45.01,-93.38
"Minneapolis","MN",45.06,-93.38
"Minneapolis","MN",45.06,-93.34
"Minneapolis","MN",45.06,-93.3
"Minneapolis","MN",44.83,-93.31
"Minneapolis","MN",44.88,-93.33
"Minneapolis","MN",44.9,-93.37
"Minneapolis","MN",44.82,-93.34
"Minneapolis","MN",44.83,-93.38
"Minneapolis","MN",44.88,-93.37
"Minneapolis","MN",45,-93.42
"Minneapolis","MN",45.05,-93.43
"Minneapolis","MN",45.11,-93.34
"Minneapolis","MN",45.11,-93.3
"Minneapolis","MN",45.11,-93.38
"Minneapolis","MN",45.04,-93.48
"Minneapolis","MN",45,-93.49
"Minneapolis","MN",45.17,-93.2
"Minneapolis","MN",44.88,-93.21
"Minneapolis","MN",44.97,-93.24
"Minneapolis","MN",44.97,-93.24
"Saint Paul","MN",44.96,-93.08
"Saint Paul","MN",44.94,-93.12
"Saint Paul","MN",44.96,-93.12
"Saint Paul","MN",44.95,-93.16
"Saint Paul","MN",44.93,-93.17
"Saint Paul","MN",44.97,-93.05
"Saint Paul","MN",44.93,-93.09
"Saint Paul","MN",44.98,-93.17
"Saint Paul","MN",45.01,-93.02
"Saint Paul","MN",45.08,-93.01
"Saint Paul","MN",45.08,-93.19
"Saint Paul","MN",45.01,-93.16
"Saint Paul","MN",44.96,-93.2
"Saint Paul","MN",44.91,-93.17
"Saint Paul","MN",44.99,-93.11
"Saint Paul","MN",44.9,-93.1
"Saint Paul","MN",44.96,-93.01
"Saint Paul","MN",45.09,-93.14
"Saint Paul","MN",45.08,-93.08
"Saint Paul","MN",44.9,-92.9
"Minneapolis","MN",45.1,-93.25
"Hillsborough","NC",36.08,-79.09
"Bahama","NC",36.16,-78.87
"Chapel Hill","NC",35.89,-79.02
"Cary","NC",35.77,-78.83
"Morrisville","NC",35.85,-78.84
"Rougemont","NC",36.24,-78.88
"Raleigh","NC",35.9,-78.71
"Raleigh","NC",35.91,-78.74
"Durham","NC",36,-78.9
"Durham","NC",35.97,-78.84
"Durham","NC",36.03,-78.87
"Durham","NC",36.02,-78.96
"Durham","NC",35.99,-78.94
"Durham","NC",35.96,-78.94
"Durham","NC",36.09,-78.92
"Durham","NC",35.91,-78.92
"Concord","NC",35.41,-80.64
"Cornelius","NC",35.48,-80.89
"Dallas","NC",35.33,-81.18
"Davidson","NC",35.49,-80.83
"Huntersville","NC",35.41,-80.86
"Indian Trail","NC",35.11,-80.62
"Matthews","NC",35.07,-80.68
"Matthews","NC",35.12,-80.72
"Midland","NC",35.25,-80.52
"Pineville","NC",35.09,-80.89
"Charlotte","NC",35.23,-80.84
"Charlotte","NC",35.21,-80.86
"Charlotte","NC",35.21,-80.83
"Charlotte","NC",35.22,-80.79
"Charlotte","NC",35.25,-80.83
"Charlotte","NC",35.2,-80.83
"Charlotte","NC",35.24,-80.89
"Charlotte","NC",35.18,-80.85
"Charlotte","NC",35.13,-80.86
"Charlotte","NC",35.17,-80.8
"Charlotte","NC",35.19,-80.75
"Charlotte","NC",35.28,-80.76
"Charlotte","NC",35.28,-80.96
"Charlotte","NC",35.24,-80.72
"Charlotte","NC",35.29,-80.88
"Charlotte","NC",35.17,-80.9
"Charlotte","NC",35.11,-80.82
"Charlotte","NC",35.19,-80.67
"Charlotte","NC",35.26,-80.8
"Charlotte","NC",35.23,-80.84
"Charlotte","NC",35.26,-80.8
"Charlotte","NC",35.32,-80.74
"Charlotte","NC",35.33,-80.8
"Charlotte","NC",35.11,-80.76
"Charlotte","NC",35.12,-80.94
"Charlotte","NC",35.05,-80.82
"Charlotte","NC",35.12,-81.02
"Charlotte","NC",35.26,-80.8
"Charlotte","NC",35.26,-80.8
"Charlotte","NC",35.22,-80.84
"Charlotte","NC",35.26,-80.8
"Charlotte","NC",35.26,-80.8
"Charlotte","NC",35.26,-80.8
"Angier","NC",35.49,-78.71
"Apex","NC",35.74,-78.86
"Cary","NC",35.76,-78.78
"Cary","NC",35.8,-78.8
"Cary","NC",35.8,-78.63
"Clayton","NC",35.64,-78.45
"Creedmoor","NC",36.11,-78.69
"Eagle Rock","NC",35.8,-78.63
"Fuquay Varina","NC",35.58,-78.8
"Garner","NC",35.68,-78.6
"Apex","NC",35.68,-78.78
"Holly Springs","NC",35.64,-78.83
"Knightdale","NC",35.79,-78.48
"New Hill","NC",35.63,-78.97
"Rolesville","NC",35.92,-78.46
"Wake Forest","NC",35.97,-78.52
"Wendell","NC",35.78,-78.37
"Willow Spring","NC",35.55,-78.67
"Youngsville","NC",36,-78.45
"Zebulon","NC",35.85,-78.3
"Raleigh","NC",35.77,-78.63
"Raleigh","NC",35.72,-78.66
"Raleigh","NC",35.81,-78.58
"Raleigh","NC",35.79,-78.65
"Raleigh","NC",35.76,-78.72
"Raleigh","NC",35.81,-78.7
"Raleigh","NC",35.81,-78.65
"Raleigh","NC",35.84,-78.63
"Raleigh","NC",35.77,-78.59
"Raleigh","NC",35.85,-78.7
"Raleigh","NC",35.94,-78.6
"Raleigh","NC",35.89,-78.63
"Raleigh","NC",35.87,-78.55
"Bennington","NE",41.37,-96.17
"Elkhorn","NE",41.27,-96.25
"Gretna","NE",41.12,-96.26
"Papillion","NE",41.15,-96.04
"Valley","NE",41.33,-96.34
"Waterloo","NE",41.26,-96.3
"Omaha","NE",41.26,-95.94
"Omaha","NE",41.29,-96
"Omaha","NE",41.24,-95.96
"Omaha","NE",41.24,-96
"Omaha","NE",41.21,-95.96
"Omaha","NE",41.24,-95.93
"Omaha","NE",41.29,-95.93
"Omaha","NE",41.29,-95.96
"Omaha","NE",41.33,-95.96
"Omaha","NE",41.26,-96.05
"Omaha","NE",41.29,-96.15
"Omaha","NE",41.21,-96
"Omaha","NE",41.26,-96.17
"Omaha","NE",41.35,-96.05
"Omaha","NE",41.24,-96.05
"Omaha","NE",41.2,-96.05
"La Vista","NE",41.18,-96.05
"Omaha","NE",41.24,-96.18
"Omaha","NE",41.26,-95.96
"Omaha","NE",41.27,-96
